Provider,PotentialFraud,TotalClaimAmtReimbursed_log1p,NumClaims_log1p,NumUniqueBeneficiaries_log1p,TotalIPAnnualReimbursementAmt_log1p,TotalOPAnnualReimbursementAmt_log1p,avg_claim_amt_per_claim_log1p,avg_claim_amt_per_beneficiary_log1p,ip_op_ratio,claims_per_day,diag_per_claim,proc_per_claim,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes,claims_x_avgclaim,many_procs_flag,high_total_claim_flag
PRV55013,0,9.787009914477434,4.430816798843313,4.3694478524670215,13.021948390213591,12.340301919578796,5.372765212091438,5.4346173589582065,1.9771346128623268,34.96954314720812,1.9759036144578312,0.0,164,0,17800.0,0,0
PRV55016,0,10.54904509800314,4.990432586778736,4.465908118654584,13.704513073296347,12.724214440726405,5.569232951388066,6.096923895091035,2.665257013520758,159.07462686567163,1.8972602739726028,0.0,277,0,38140.0,0,0
PRV55018,1,13.330906458707757,4.330733340286331,4.290459441148391,13.96054639496388,12.509287211809571,9.013538479332224,9.05435560382934,4.2684980062029245,16.07142857142857,4.1466666666666665,0.5466666666666666,311,41,615940.0,1,1
PRV55019,1,14.434484148833098,5.655991810819852,5.402677381872279,15.131983400792834,13.222536260534245,8.78214788998306,9.036439909610282,6.7493667221538685,77.21007604562737,2.221052631578947,0.2842105263157894,633,81,1857020.0,1,1
PRV55022,1,13.48262328766542,4.927253685157205,4.820281565605037,14.247754556156243,12.384390364318106,8.562832062487448,8.670609106596535,6.445406626506024,39.183716075156575,3.0948905109489053,0.2773722627737226,424,38,716850.0,1,1
PRV55023,0,12.948369449455877,4.174387269895637,3.970291913552122,13.872676027334888,11.696005067708075,8.789636300946222,8.99724710843855,8.816970605379298,12.56441717791411,3.578125,0.359375,229,23,420150.0,1,0
PRV55024,0,10.40368691706082,3.8501476017100584,3.828641396489095,12.741808419199188,12.332533475535769,6.576409012533839,6.598357639620207,1.5057278815650337,22.510638297872337,2.5217391304347827,0.0434782608695652,116,2,32980.0,0,0
PRV55026,0,11.250404188176947,5.60947179518496,5.480638923341991,13.790214288209574,13.374787634042292,5.648119481908945,5.777030344012992,1.5150177913824447,202.69589041095892,1.7205882352941178,0.0,468,0,76910.0,0,0
PRV55027,1,12.165203774911252,5.056245805348308,4.997212273764115,13.943543989460824,12.927663929615928,7.116154771456777,7.1755313514480275,2.7617971521601787,79.27035830618894,2.019230769230769,0.0576923076923076,315,9,191990.0,0,0
PRV55028,0,12.395828995626443,5.41164605185504,4.477336814478207,13.722749227082952,12.788067570640482,6.989574951244155,7.930276492811264,2.546407018328118,171.47931034482758,1.7937219730941705,0.0582959641255605,400,13,241789.99999999997,1,0
PRV55029,0,12.319405795112926,5.545177444479562,5.3471075307174685,14.063761075037114,13.267002104562374,6.7792755310580874,6.977999679579393,2.2183416694068985,151.92757009345794,1.7098039215686274,0.0352941176470588,436,9,224000.0,0,0
PRV55030,1,13.570761530197528,5.7430031878094825,5.480638923341991,14.687858179700193,13.614349853578467,7.831364502864394,8.094601929636138,2.925627919489349,105.93756845564074,1.9067524115755627,0.112540192926045,593,35,782900.0,1,1
PRV55031,0,10.721084386282662,3.49650756146648,3.4339872044851463,12.208674258398716,10.766820447545506,7.256032561053113,7.32052696227274,4.228595529312527,12.337349397590362,2.6875,0.09375,86,3,45300.0,0,0
PRV55032,0,9.920393832602487,3.610917912644224,3.610917912644224,12.366621385478489,11.282895758418062,6.338594078203183,6.338594078203183,2.9556954059156704,43.2,2.3055555555555554,0.0,83,0,20340.0,0,0
PRV55034,1,12.984895102561511,6.418364935936212,6.1463292576688975,14.989855046632664,14.190324687623534,6.569563918455014,6.841775949276651,2.224496810382754,445.8857142857143,1.411764705882353,0.0392156862745098,864,24,435779.99999999994,1,0
PRV55035,0,8.258681496264236,2.70805020110221,2.70805020110221,11.440365524765756,10.537441898283252,5.622985514351683,5.622985514351683,2.46684350132626,8.521739130434783,3.0,0.0,42,0,3860.0,0,0
PRV55036,0,9.599743846536995,4.174387269895637,4.1588830833596715,12.173657919016431,11.942699372184393,5.445119684605523,5.460800581122327,1.259808705836424,23.141242937853107,2.0,0.0,128,0,14760.0,0,0
PRV55037,0,12.656068063848863,6.476972362889683,6.1070228877422545,14.763156923413185,14.308755136891351,6.182699140733636,6.552698922383078,1.5752311281005362,419.52290836653384,1.3805855161787366,0.012326656394453,896,8,313660.0,0,0
PRV55038,0,8.350193650720067,2.772588722239781,2.772588722239781,9.867912187022208,10.138599199626192,5.645446897643238,5.645446897643238,0.7628458498023716,225.00000000000023,3.2,0.0,48,0,4230.0,0,0
PRV55039,1,13.612415927142996,7.629975707027789,6.473890696352274,16.053464432191124,15.36413229273629,5.985443052884668,7.140860791302093,1.9923846647594676,1495.5381355932202,0.9314868804664724,0.010204081632653,1917,21,816200.0,1,1
PRV55040,0,8.799510901368867,1.9459101490553132,1.9459101490553132,10.740756721857226,10.518429918794682,7.00850518208228,7.00850518208228,1.248986212489862,1.7999999999999998,2.8333333333333335,0.0,17,0,6630.0,0,0
PRV55041,0,11.064777256558331,3.091042453358316,3.044522437723423,12.37087072578954,11.002782941171654,8.020567851972022,8.069342366811636,3.9278814123917383,6.7846153846153845,3.3333333333333335,0.0,70,0,63880.0,0,0
PRV55042,0,11.746423225963612,4.8283137373023015,4.709530201312334,13.161662933603262,12.72341002174164,6.927115050483903,7.046805505697187,1.5499985097314537,69.26126126126127,2.225806451612903,0.0564516129032258,276,7,126300.0,0,0
PRV55043,0,10.475906740307126,4.787491742782046,4.74493212836325,13.047146174897405,12.689057280767436,5.700106257856919,5.7428907208465345,1.4305941143808996,87.41358024691358,1.8403361344537816,0.0,219,0,35450.0,0,0
PRV55044,0,6.976348070447749,2.302585092994046,2.302585092994046,10.634917506521376,9.382695764458289,4.786565387921915,4.786565387921915,3.4983164983164983,4.764705882352941,3.3333333333333335,0.0,30,0,1070.0,0,0
PRV55045,0,10.226693609806864,4.204692619390966,4.189654742026425,12.522673752508975,12.035408871953685,6.039388535389565,6.054619900571567,1.627861463646068,34.03125,2.0454545454545454,0.0,135,0,27630.0,0,0
PRV55048,1,13.671918439821887,4.553876891600541,4.48863636973214,14.144886964337632,12.15072376995846,9.12873101221196,9.194682054244431,7.346086772710458,17.959349593495933,3.5531914893617023,0.5638297872340425,334,53,866240.0,1,1
PRV55049,1,13.494135188012477,5.003946305945459,4.770684624465665,14.184381527117754,13.328044951961369,8.497125610103923,8.732121207104214,2.354521475788857,34.65822784810127,2.777027027027027,0.3513513513513513,411,52,725150.0,1,1
PRV55050,0,10.811967862318308,5.214935757608986,4.927253685157205,13.568933320029744,12.8656397744519,5.606143538042528,5.894724513432867,2.0203986659427597,119.60357142857144,1.814207650273224,0.0,332,0,49610.0,0,0
PRV55051,0,11.002116507732016,2.0794415416798357,2.0794415416798357,11.436702951055723,8.801017833540714,9.056306352010564,9.056306352010564,13.954819277108436,0.6447368421052632,8.142857142857142,0.8571428571428571,57,6,59999.99999999999,0,0
PRV55052,0,9.0455836463617,3.912023005428146,3.4657359027997265,12.179733803647622,11.059912670497306,5.159407102208482,5.615127518991815,3.064338524461224,1200.5000000000014,2.142857142857143,0.0,105,0,8480.0,0,0
PRV55053,0,9.498597279178806,4.007333185232471,3.4011973816621555,12.421429962643948,11.883944045344023,5.513578077905721,6.133398042996649,1.7117030085564449,23.516129032258064,1.6666666666666667,0.0,90,0,13340.0,0,0
PRV55054,0,9.44549154241467,4.248495242049359,4.0943445622221,12.654249162091393,11.93545088156166,5.216745712854225,5.372528238976351,2.051972735614104,72.13636363636364,2.0869565217391304,0.0,144,0,12650.0,0,0
PRV55056,0,10.603883397931984,4.61512051684126,4.5217885770490405,13.394390040949116,12.491292940292269,6.001167322569367,6.095255149778355,2.4672380737566257,119.04761904761904,2.1,0.0,210,0,40290.0,0,0
PRV55057,1,11.457000407880116,5.8522024797744745,4.990432586778736,13.50572056306414,13.53700095615506,5.611327963785472,6.474926013431347,0.9692037362434108,199.6832504145937,1.5331412103746398,0.0,532,0,94560.0,0,0
PRV55058,0,11.058338387651428,5.429345628954441,5.10594547390058,13.426682778759083,12.90154462165756,5.636942727208431,5.961036769856017,1.6906941361334895,177.07560137457045,1.656387665198238,0.0,376,0,63470.0,0,0
PRV55059,0,10.857285992746686,5.0369526024136295,4.442651256490317,13.348623666640938,12.852471451049867,5.829771881312183,6.428066807447549,1.6423912189243706,88.33584905660378,1.9803921568627452,0.0,303,0,51910.0,0,0
PRV55061,0,10.097861190354225,4.564348191467836,4.430816798843313,12.929751455952264,12.262788461438106,5.547846576543612,5.682390633421008,1.9483157745547317,78.47826086956522,2.1473684210526316,0.0,204,0,24290.0,0,0
PRV55062,0,8.917444732471514,3.4011973816621555,3.367295829986474,11.51493344762302,10.640196969721202,5.553894726262893,5.588852507982224,2.3982766874102444,28.03333333333334,3.068965517241379,0.0,89,0,7460.0,0,0
PRV55063,0,6.493753839851686,2.3978952727983707,2.3978952727983707,0.0,9.584039577320697,4.204692619390966,4.204692619390966,0.0,0.0,1.6,0.0,16,0,660.0,0,0
PRV55064,0,12.142871895843887,6.432940092739179,5.942799375126701,14.85372188730163,14.238999588227111,5.714837619529656,6.2047172394847445,1.849143575506783,432.3329596412556,1.3462157809983897,0.0,836,0,187750.0,0,0
PRV55067,0,10.275085591132717,0.6931471805599453,0.6931471805599453,10.495183233934965,8.95944014361693,10.275085591132717,10.275085591132717,4.645244215938304,0.05,9.0,2.0,9,2,29000.0,0,0
PRV55068,0,7.8713112033234065,1.9459101490553132,1.9459101490553132,11.374593998975705,10.14096783995039,6.081457585634687,6.081457585634687,3.4337539432176656,1.6363636363636365,2.0,0.0,12,0,2620.0,0,0
PRV55069,0,7.62608275807238,3.091042453358316,3.044522437723423,11.849190537277254,11.448290939224362,4.591264423672161,4.639571612705423,1.493172605077875,22.049999999999997,1.8095238095238095,0.0,38,0,2050.0,0,0
PRV55070,0,8.0774471493312,3.044522437723423,2.995732273553991,11.175366638223728,10.681917533624532,5.087596335232384,5.138580940004889,1.6379706152433424,15.384615384615383,2.55,0.0,51,0,3220.0,0,0
PRV55071,0,10.163194443157384,4.2626798770413155,4.07753744390572,13.095446342620315,12.115441999608404,5.91735657495426,6.104947161454002,2.664476925603547,40.16393442622951,2.0,0.0,140,0,25930.0,0,0
PRV55072,0,9.164401140034736,3.8918202981106265,3.737669618283368,12.53267851205913,11.129040814645387,5.2981090115103,5.455008371023643,4.070023487962419,88.61538461538463,1.6041666666666667,0.0,77,0,9550.0,0,0
PRV55073,0,8.790421306897867,2.9444389791664403,2.8903717578961645,11.847975261832088,10.471099854390229,5.902633333401366,5.9596399445844765,3.9625850340136055,162.0,2.611111111111111,0.0,47,0,6570.0,0,0
PRV55074,0,2.3978952727983707,0.6931471805599453,0.6931471805599453,0.0,7.359467638255621,2.3978952727983707,2.3978952727983707,0.0,0.0,1.0,0.0,1,0,10.0,0,0
PRV55076,0,6.647688373563329,1.791759469228055,1.791759469228055,9.472781556562168,8.71948076085107,5.043425116919247,5.043425116919247,2.1241830065359477,0.0,2.8,0.0,14,0,770.0,0,0
PRV55077,0,5.968707559985366,2.1972245773362196,2.0794415416798357,8.54110501146255,9.973060255888088,3.907010463604602,4.038026131631877,0.2388059701492537,0.0,2.125,0.0,17,0,390.0,0,0
PRV55078,0,0.0,0.6931471805599453,0.6931471805599453,0.0,7.099201743553092,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0,0
PRV55079,0,9.30027247947679,3.871201010907891,3.8501476017100584,12.13694226458923,11.213319248310045,5.454320432990822,5.475735617413471,2.518418566995007,32.48529411764706,2.3617021276595747,0.0,111,0,10940.0,0,0
PRV55080,0,8.480736654405622,2.1972245773362196,2.1972245773362196,8.853808274977197,9.7538848483049,6.402746040537586,6.402746040537586,0.4065040650406504,0.0,3.875,0.0,31,0,4820.0,0,0
PRV55081,0,8.846640813100485,3.4339872044851463,3.367295829986474,11.599112335481124,11.384421414059732,5.449606814094262,5.518313111571516,1.2394814646349783,45.0,2.033333333333333,0.0,61,0,6950.0,0,0
PRV55083,0,10.829154192888762,5.2832037287379885,5.030437921392435,13.9830069294196,13.029306856202666,5.554895693948484,5.808261022547406,2.595298197862019,142.28148148148148,1.7908163265306123,0.0,351,0,50470.0,0,0
PRV55085,0,9.1248914101437,3.218875824868201,3.1354942159291497,10.914742949985987,10.730531683896064,5.949339620807311,6.036133677357098,1.2022742182374808,30.315789473684212,2.9583333333333335,0.0,71,0,9180.0,0,0
PRV55086,0,9.594990340370426,4.3694478524670215,4.110873864173311,12.552145080994135,11.996838163074049,5.243509130053042,5.504653799545865,1.7424802761341225,36.65060240963855,1.7820512820512822,0.0,139,0,14690.0,0,0
PRV55087,0,10.686726776622612,5.308267697401205,5.043425116919247,13.72784915156948,12.990980532140853,5.387980696636334,5.653263544303974,2.08938509260104,124.31076923076922,1.8308457711442787,0.0,368,0,43770.0,0,0
PRV55088,0,9.632400353656184,3.4657359027997265,3.4657359027997265,11.648862711206654,11.093021618159923,6.200378301120111,6.200378301120111,1.743418049003196,29.12121212121212,2.6129032258064515,0.0,81,0,15250.0,0,0
PRV55089,0,5.993961427306569,0.6931471805599453,0.6931471805599453,0.0,5.993961427306569,5.993961427306569,5.993961427306569,0.0,0.0,1.0,0.0,1,0,400.0,0,0
PRV55091,0,8.46611040118692,2.9444389791664403,2.9444389791664403,11.429554725537322,11.417966223579814,5.579310450849021,5.579310450849021,1.011656036947438,16.2,2.7222222222222223,0.0,49,0,4750.0,0,0
PRV55092,0,6.493753839851686,2.1972245773362196,2.1972245773362196,10.62888408731157,8.97727273946428,4.42484663185681,4.42484663185681,5.215909090909091,64.0,4.125,0.0,33,0,660.0,0,0
PRV55093,0,8.125926802707886,2.995732273553991,2.9444389791664403,11.440580553096568,10.180778321920783,5.186797570529675,5.2405705443357125,3.5248200075786285,15.041666666666668,2.789473684210526,0.0,53,0,3380.0,0,0
PRV55094,0,9.746892220313054,2.995732273553991,2.9444389791664403,11.720922890637022,11.508425354645304,6.803505257608338,6.85751406254539,1.2367654445002512,6.224137931034482,2.3684210526315788,0.0,45,0,17100.0,0,0
PRV55095,0,8.925454386826402,3.044522437723423,3.044522437723423,11.74547266307964,10.580022511040418,5.932245187448011,5.932245187448011,3.2074224707676664,10.526315789473683,2.05,0.0,41,0,7520.0,0,0
PRV55096,0,8.585038738311304,3.332204510175204,3.295836866004329,11.123446888589344,10.663147865904188,5.294049010805349,5.331603344181503,1.5845614035087718,60.75,1.9259259259259256,0.0,52,0,5350.0,0,0
PRV55097,0,6.580639137284949,1.6094379124341005,1.6094379124341005,9.324650718153594,9.03491498187007,5.198497031265826,5.198497031265826,1.33611442193087,0.0,1.5,0.0,6,0,720.0,0,0
PRV55098,0,8.849513965486398,3.332204510175204,2.8903717578961645,11.451060699493429,10.638040557154692,5.557399898741568,6.018593214496234,2.254737347085632,145.80000000000007,2.037037037037037,0.0,55,0,6970.0,0,0
PRV55099,0,10.094149233605084,4.584967478670572,4.007333185232471,13.349149885087948,12.144521657268808,5.523397186413717,6.107352784652463,3.3355312134425184,128.8904109589041,2.134020618556701,0.0,207,0,24200.0,0,0
PRV55103,0,9.62251624577579,4.3694478524670215,4.31748811353631,12.80729914543788,11.71284951812801,5.270893463274266,5.323273622693851,2.987554245476132,124.16326530612244,2.128205128205128,0.0,166,0,15100.0,0,0
PRV55104,0,9.60784051043005,3.970291913552122,3.8501476017100584,12.60920503496451,11.917330010881072,5.660018121453047,5.782218541202238,1.997463961558996,37.55555555555556,2.173076923076923,0.0,113,0,14879.999999999998,0,0
PRV55106,0,8.261268150577648,1.791759469228055,1.791759469228055,10.165890277802454,9.547598014371232,6.652863029353347,6.652863029353347,1.85581727337616,1.25,2.4,0.0,12,0,3870.0,0,0
PRV55108,0,11.056288107779814,5.41164605185504,5.030437921392435,13.985406063503437,12.953734052701778,5.652615047573211,6.034788671845856,2.8057574394545584,297.7784431137724,1.5919282511210762,0.0,355,0,63340.00000000001,0,0
PRV55110,0,9.206432747145165,3.713572066704308,3.1780538303479458,12.024316928618632,11.22458984566989,5.521460917862246,6.073144709407275,2.2249499666444295,22.22222222222222,2.05,0.0,82,0,9960.0,0,0
PRV55111,0,8.31164394850298,3.4011973816621555,3.258096538021482,11.070241239179373,10.48824184666795,4.951202490517863,5.098646171418969,1.7896349958205628,38.22727272727273,2.8620689655172415,0.0,83,0,4070.0,0,0
PRV55112,0,8.657129031713755,3.49650756146648,3.4657359027997265,11.921326259730488,11.197954412280776,5.196769019776565,5.22834475259733,2.061386681282543,33.03225806451613,2.3125,0.0,74,0,5750.0,0,0
PRV55114,0,8.407601514786142,2.6390573296152584,2.6390573296152584,8.853808274977197,10.33724852979914,5.845326551608624,5.845326551608624,0.2268308489954633,4.225,2.769230769230769,0.0,36,0,4480.0,0,0
PRV55116,0,11.31351064723008,5.652489180268651,4.969813299576001,13.696547951888162,13.552522398915029,5.667985003499605,6.352397893683667,1.1549138211382113,170.1603375527426,1.6830985915492958,0.0,478,0,81920.0,0,0
PRV55117,0,6.68586094706836,1.6094379124341005,1.6094379124341005,9.792611856190192,8.91341571815747,5.303304908059076,5.303304908059076,2.4091520861372815,0.8,2.25,0.0,9,0,800.0,0,0
PRV55118,0,9.268703615273097,1.791759469228055,1.791759469228055,10.939710120850858,8.423102268016642,7.659642954564682,7.659642954564682,12.38901098901099,3.125,5.2,0.2,26,1,10600.0,0,0
PRV55120,0,10.971657815702502,2.302585092994046,2.302585092994046,11.083387926918672,9.24483841238375,8.774570683603162,8.774570683603162,6.28792270531401,2.53125,6.111111111111111,0.5555555555555556,55,5,58200.0,0,0
PRV55121,0,12.06145719391125,3.044522437723423,3.044522437723423,12.38923135181669,10.641392970437847,9.065834695866451,9.065834695866451,5.742290222328473,3.278688524590164,5.8,0.5,116,10,173070.0,0,0
PRV55122,0,8.517393171418904,0.6931471805599453,0.6931471805599453,8.517393171418904,8.128880142125638,8.517393171418904,8.517393171418904,1.4749262536873156,0.3333333333333333,6.0,0.0,6,0,5000.0,0,0
PRV55123,0,4.51085950651685,1.0986122886681098,1.0986122886681098,0.0,7.893945138235959,3.828641396489095,3.828641396489095,0.0,0.0,1.0,0.0,2,0,90.0,0,0
PRV55124,0,11.93164237875414,2.302585092994046,2.1972245773362196,12.43877437160648,8.709630081951286,9.734470431265636,9.852246888342531,41.65016501650165,1.1739130434782608,7.666666666666667,1.0,69,9,152000.0,0,0
PRV55126,0,9.472781556562168,1.0986122886681098,1.0986122886681098,9.916946572220285,4.2626798770413155,8.77971129020447,8.77971129020447,289.57142857142856,0.1052631578947368,9.0,1.0,18,2,13000.0,0,0
PRV55128,0,11.6172944892629,2.1972245773362196,2.1972245773362196,12.147123806305428,10.160104563907876,9.53791600808964,9.53791600808964,7.294003868471954,1.1636363636363636,6.875,0.875,55,7,111000.0,0,0
PRV55129,0,9.268703615273097,1.3862943611198906,1.3862943611198906,9.952325334619427,7.808323050391056,8.170279970257688,8.170279970257688,8.536585365853659,3.0,4.0,0.3333333333333333,12,1,10600.0,0,0
PRV55130,0,10.239995502805316,1.3862943611198906,1.3862943611198906,11.080926425083522,8.568076401730806,9.141454637606987,9.141454637606987,12.342205323193916,0.6,7.666666666666667,1.6666666666666667,23,5,28000.0,0,0
PRV55131,0,10.757924157061597,1.0986122886681098,1.0986122886681098,10.758136895861702,8.660600654710967,10.064798252418376,10.064798252418376,8.147313691507799,0.4,5.5,1.0,11,2,47000.0,0,0
PRV55132,0,11.58989576532275,2.3978952727983707,2.3978952727983707,12.11522300272276,9.486531677712463,9.287394001418471,9.287394001418471,13.85660091047041,3.4482758620689657,6.2,0.7,62,7,108000.0,0,0
PRV55133,0,10.819798284210286,1.0986122886681098,1.0986122886681098,11.179283220142068,9.724420693462667,10.12667110305036,10.12667110305036,4.284090909090909,0.1904761904761904,8.0,1.0,16,2,50000.0,0,0
PRV55134,0,9.305741456739437,0.6931471805599453,0.6931471805599453,9.472781556562168,6.660575149839686,9.305741456739437,9.305741456739437,16.666666666666668,0.25,9.0,1.0,9,1,11000.0,0,0
PRV55135,0,10.12667110305036,1.3862943611198906,1.3862943611198906,10.59665973278358,8.036249942132116,9.028138807982804,9.028138807982804,12.944983818770227,1.0,7.333333333333333,0.6666666666666666,22,2,25000.0,0,0
PRV55136,0,11.53273789613992,2.1972245773362196,2.1972245773362196,11.970356641103,9.658928824466434,9.453364978883542,9.453364978883542,10.08939974457216,1.2307692307692308,7.375,0.75,59,6,102000.0,0,0
PRV55137,0,10.545367754151744,1.0986122886681098,1.0986122886681098,10.803669227477098,4.948759890378168,9.852246888342531,9.852246888342531,351.42857142857144,0.1818181818181818,7.0,0.5,14,1,38000.0,0,0
PRV55138,0,10.12667110305036,1.3862943611198906,1.3862943611198906,10.34177474101152,8.45553053102413,9.028138807982804,9.028138807982804,6.595744680851064,0.2249999999999999,8.333333333333334,0.6666666666666666,25,2,25000.0,0,0
PRV55140,0,11.350418300109132,2.302585092994046,2.302585092994046,11.495484247350284,9.682903223616842,9.153287834884036,9.153287834884036,6.126558603491272,2.6999999999999997,5.777777777777778,0.6666666666666666,52,6,85000.0,0,0
PRV55141,0,4.51085950651685,1.0986122886681098,1.0986122886681098,10.043292972227004,7.941295570906532,3.828641396489095,3.828641396489095,8.185053380782918,0.2857142857142857,3.5,0.0,7,0,90.0,0,0
PRV55143,0,9.210440366976515,0.6931471805599453,0.6931471805599453,9.210440366976515,7.550135342488429,9.210440366976515,9.210440366976515,5.2631578947368425,0.5,10.0,0.0,10,0,10000.0,0,0
PRV55144,0,10.62135173563291,1.0986122886681098,1.0986122886681098,11.53596793633834,7.766840537085513,9.928228944424577,9.928228944424577,43.360169491525426,0.1666666666666666,8.5,0.5,17,1,41000.0,0,0
PRV55145,0,11.870606902224589,2.70805020110221,2.70805020110221,12.218895085550058,9.481969279105716,9.23164047693259,9.23164047693259,15.440548780487806,2.684931506849315,6.785714285714286,0.6428571428571429,95,9,143000.0,0,0
PRV55146,0,8.699681400989514,0.6931471805599453,0.6931471805599453,9.692828247710418,7.645397699428633,8.699681400989514,8.699681400989514,7.751196172248804,0.5,9.0,1.0,9,1,6000.0,0,0
PRV55147,1,11.628047184686986,1.9459101490553132,1.9459101490553132,11.997823864326223,10.288443784012753,9.83633227734872,9.83633227734872,5.5256890098673015,0.8181818181818182,7.666666666666667,0.6666666666666666,46,4,112200.0,0,0
PRV55148,0,8.853808274977197,0.6931471805599453,0.6931471805599453,8.93075873555827,8.862341963516347,8.853808274977197,8.853808274977197,1.0708215297450423,0.1428571428571428,9.0,1.0,9,1,7000.0,0,0
PRV55149,0,11.884495917930655,2.833213344056216,2.833213344056216,12.571760352229566,9.613202094214232,9.112010637902976,9.112010637902976,19.27139037433155,2.782608695652174,6.25,0.5,100,8,145000.0,0,0
PRV55150,0,9.857495968685136,1.9459101490553132,1.9459101490553132,10.797553125151618,9.3910773406399,8.065998231601899,8.065998231601899,4.081803005008347,3.0,6.166666666666667,0.1666666666666666,37,1,19100.0,0,0
PRV55151,0,9.210440366976515,0.6931471805599453,0.6931471805599453,9.210440366976515,7.02197642307216,9.210440366976515,9.210440366976515,8.928571428571429,1.0,4.0,0.0,4,0,10000.0,0,0
PRV55152,0,11.268315653289422,2.3978952727983707,2.3978952727983707,11.89710564772106,9.248695325852646,8.965845494750937,8.965845494750937,14.132820019249278,2.3255813953488373,6.5,0.2,65,2,78300.0,0,0
PRV55154,0,6.803505257608338,0.6931471805599453,0.6931471805599453,0.0,7.259116128097101,6.803505257608338,6.803505257608338,0.0,0.0,2.0,0.0,2,0,900.0,0,0
PRV55155,0,11.127277689932466,2.302585092994046,2.302585092994046,11.834291315386718,9.000976444070345,8.930170751005322,8.930170751005322,17.003699136868065,1.396551724137931,6.333333333333333,0.4444444444444444,57,4,68000.0,0,0
PRV55156,0,8.699681400989514,0.6931471805599453,0.6931471805599453,8.699681400989514,3.713572066704308,8.699681400989514,8.699681400989514,150.0,0.2,9.0,1.0,9,1,6000.0,0,0
PRV55157,0,9.680406499268877,1.3862943611198906,1.3862943611198906,10.165890277802454,6.825460036255307,8.58191919497788,8.58191919497788,28.26086956521739,0.5625,8.333333333333334,0.6666666666666666,25,2,16000.0,0,0
PRV55158,0,13.138651994655596,6.54965074223381,6.282266746896006,15.184432641095135,14.32261185502734,6.5918034298717725,6.859304383097408,2.367468246942131,493.12145748987854,1.3939828080229226,0.0272206303724928,973,19,508210.0,1,1
PRV55160,0,11.695255355062796,2.3978952727983707,2.3978952727983707,11.958194449492254,8.064950891749143,9.39274525863144,9.39274525863144,49.08490566037736,1.1764705882352942,6.8,1.1,68,11,120000.0,0,0
PRV55161,0,10.239995502805316,1.0986122886681098,1.0986122886681098,11.02875800051622,8.484876589939695,9.546884034617923,9.546884034617923,12.731404958677686,1.0,8.5,0.5,17,1,28000.0,0,0
PRV55163,1,12.036179534643145,6.376726947898627,5.902633333401366,14.798416777586809,14.25124683587917,5.664621271373285,6.13843688227847,1.7283552163508182,316.11834862385314,1.3884156729131176,0.0017035775127768,815,1,168750.0,0,0
PRV55164,0,12.387397872819353,5.043425116919247,4.736198448394496,13.77875424567914,12.597205536328076,7.351083202360436,7.660477076887029,3.2594258276130255,151.05732484076435,2.012987012987013,0.0844155844155844,310,13,239760.0,1,0
PRV55165,1,12.706456947926878,5.488937726156687,5.43372200355424,14.051855387694369,13.123444792464229,7.222387307030806,7.277799230098419,2.530487073960123,105.79417122040076,1.9087136929460584,0.0788381742738589,460,19,329870.0,1,0
PRV55166,0,9.890452970265668,4.290459441148391,4.2626798770413155,12.249759332896902,11.568180401679824,5.617376974692073,5.645446897643238,1.977006056018168,82.28571428571429,1.9444444444444444,0.0,140,0,19740.0,0,0
PRV55167,0,10.413342705547674,4.553876891600541,4.394449154672439,12.6981465496031,12.670092784347355,5.872836739838898,6.033685562541945,1.0284510673079943,51.67251461988304,1.946808510638298,0.0,183,0,33300.0,0,0
PRV55168,0,10.85824871617286,4.90527477843843,4.418840607796598,13.30866201511717,13.106378294006,5.9629652580109695,6.453087116599103,1.2241957445078953,84.69811320754717,1.8805970149253732,0.0,252,0,51960.0,0,0
PRV55169,0,13.82720293493006,6.582025138892826,6.373319789577012,15.113618579368826,14.2720875773444,7.247275175069711,7.4561681325923,2.319916891540927,382.5172921265636,1.4535367545076283,0.0790568654646324,1048,57,1011760.0,1,1
PRV55171,1,12.917455049179273,5.5134287461649825,4.709530201312334,14.151104551900398,13.180973736661194,7.408670417254969,8.217242223528679,2.638292655324607,120.33333333333331,2.016194331983806,0.1295546558704453,498,32,407360.0,1,0
PRV55172,1,13.497508100006687,4.74493212836325,4.59511985013459,14.014067111110712,13.03909263188492,8.761464944452886,8.912673927275506,2.651103140962938,32.08888888888889,3.017543859649123,0.2280701754385964,344,26,727600.0,1,1
PRV55173,0,9.03013657115323,3.258096538021482,3.218875824868201,12.204726740205809,11.138101097868566,5.814130531825066,5.854833116231143,2.9055862670933954,14.534883720930234,2.04,0.0,51,0,8350.0,0,0
PRV55175,0,12.4474528928275,5.720311776607412,5.5909869805108565,13.916451220445545,13.342544144003297,6.731614581263264,6.861248461048633,1.775190564069646,203.55947136563876,1.8125,0.0592105263157894,551,18,254600.0,1,0
PRV55176,0,9.065430200180376,3.044522437723423,3.044522437723423,11.217224661591072,10.535583457775974,6.071891796220597,6.071891796220597,1.9771458942333244,17.39130434782609,2.15,0.0,43,0,8650.0,0,0
PRV55177,0,11.55618608362813,5.793013608384144,5.659482215759621,14.128685654299142,13.62115002261034,5.769343026858871,5.902919890987073,1.661193159735717,326.00304878048786,1.529051987767584,0.0,500,0,104420.0,0,0
