Provider,PotentialFraud,TotalClaimAmtReimbursed,TotalDeductibleAmtPaid,TotalIPAnnualReimbursementAmt,TotalOPAnnualReimbursementAmt,NumClaims,NumUniqueBeneficiaries,AvgClaimDuration,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes,TotalClaimAmtReimbursed_winsor,TotalDeductibleAmtPaid_winsor,TotalIPAnnualReimbursementAmt_winsor,TotalOPAnnualReimbursementAmt_winsor,avg_claim_amt_per_claim,avg_claim_amt_per_beneficiary,beneficiaries_per_claim,ip_op_ratio,high_total_claim_flag,claims_per_day,diag_per_claim,proc_per_claim,TotalClaimAmtReimbursed_log1p,TotalIPAnnualReimbursementAmt_log1p,TotalOPAnnualReimbursementAmt_log1p,NumClaims_log1p,NumUniqueBeneficiaries_log1p,avg_claim_amt_per_claim_log1p,avg_claim_amt_per_beneficiary_log1p,claims_x_avgclaim,many_procs_flag,max_log1p_zscore
PRV53867,0,93270,9612.0,154480,24020,13,13,4.923076923076923,75,3,93270.0,9612.0,154480.0,24020.0,7174.615384615385,7174.615384615385,1.0,6.431307243963364,0,2.640625,5.769230769230769,0.23076923076923078,11.443264513224493,11.947826390411326,10.086683726740743,2.6390573296152584,2.6390573296152584,8.878443804840613,8.878443804840613,93270.0,0,1.7438976543657803
PRV53868,0,161420,10760.0,309320,54950,28,27,2.4642857142857144,108,11,161420.0,10760.0,309320.0,54950.0,5765.0,5978.518518518518,0.9642857142857143,5.629117379435851,0,11.362318840579709,3.857142857142857,0.39285714285714285,11.991771137878379,12.642134851615715,10.914197158028326,3.367295829986474,3.332204510175204,8.659733878198347,8.69609532840524,161420.0,0,1.5948894090284045
PRV53871,0,272730,3290.0,5721610,1983210,1220,531,1.225409836065574,1350,1,272730.0,3290.0,5721610.0,1983210.0,223.54918032786884,513.6158192090395,0.43524590163934423,2.885024783053736,0,995.5852842809362,1.1065573770491803,0.000819672131147541,12.516241240407291,15.55976096705858,14.500227806279103,7.107425474110705,6.2766434893416445,5.4140947492392595,6.243420640162252,272730.0,0,2.410014526431242
PRV53872,0,170480,10072.0,1223860,572820,231,142,1.41991341991342,451,6,170480.0,10072.0,1223860.0,572820.0,738.008658008658,1200.5633802816901,0.6147186147186147,2.136552494675465,0,162.6859756097561,1.9523809523809523,0.025974025974025976,12.046379132546004,14.017521173514243,13.258328555967712,5.44673737166631,4.962844630259907,6.605309636723494,7.091378804747945,170480.0,0,1.3090965674181643
PRV53873,0,116650,15212.0,533090,174520,82,76,1.7439024390243902,202,6,116650.0,15212.0,533090.0,174520.0,1422.560975609756,1534.8684210526317,0.926829268292683,3.054606921842769,0,47.02097902097902,2.4634146341463414,0.07317073170731707,11.666941850066067,13.186447420282299,12.069800357223421,4.418840607796598,4.343805421853684,7.260916740791748,7.336851246661108,116650.0,0,0.856972158905602
PRV53874,0,149580,1710.0,1975050,1219590,524,416,1.4408396946564883,771,0,149580.0,1710.0,1975050.0,1219590.0,285.4580152671756,359.5673076923077,0.7938931297709924,1.619437679876024,0,363.676821192053,1.4713740458015268,0.0,11.915593331109058,14.496104778768768,14.01402611460033,6.263398262591624,6.0330862217988015,5.657591981846169,5.887678645794901,149580.0,0,2.0150349695486924
PRV53875,0,9290,30.0,51370,109200,41,35,2.926829268292683,88,0,9290.0,30.0,51370.0,109200.0,226.58536585365854,265.42857142857144,0.8536585365853658,0.4704212454212454,0,14.008333333333333,2.1463414634146343,0.0,9.136801468641313,10.846829089886597,11.600945499760169,3.7376696182833684,3.58351893845611,5.427525402529715,5.585106183022603,9290.0,0,0.6609012143212037
PRV53876,0,31310,450.0,745060,282140,125,60,1.096,260,0,31310.0,450.0,745060.0,282140.0,250.48,521.8333333333334,0.48,2.640745729070674,0,114.05109489051094,2.08,0.0,10.351724752488161,13.521221373204408,12.550162224961902,4.836281906951478,4.110873864173311,5.5273634635148605,6.259262738962623,31310.0,0,0.9044080631210514
PRV53877,0,6750,10.0,125060,75590,19,17,2.1578947368421053,31,0,6750.0,10.0,125060.0,75590.0,355.2631578947368,397.05882352941177,0.8947368421052632,1.6544516470432598,0,8.804878048780488,1.631578947368421,0.0,8.81744592104187,11.736556897251162,11.233092507461846,2.995732273553991,2.8903717578961645,5.875669665342167,5.986599792176009,6750.0,0,0.3848170209623429
PRV53878,0,48670,5630.0,263380,135060,46,40,2.6956521739130435,122,3,48670.0,5630.0,263380.0,135060.0,1058.0434782608695,1216.75,0.8695652173913043,1.9500962535169555,0,17.06451612903226,2.652173913043478,0.06521739130434782,10.792838649154332,12.481356932052508,11.813481807218112,3.8501476017100584,3.713572066704308,6.965121400717906,7.104760172686652,48670.0,0,0.47777287690216
PRV53879,0,1340,0.0,104000,14920,15,15,0.0,31,0,1340.0,0.0,104000.0,14920.0,89.33333333333333,89.33333333333333,1.0,6.970509383378016,0,0.0,2.066666666666667,0.0,7.201170883281678,11.552155793461898,9.610524895640422,2.772588722239781,2.772588722239781,4.503506532211591,4.503506532211591,1340.0,0,1.404655436862981
PRV53880,0,19790,140.0,300080,109390,61,46,0.9508196721311476,121,0,19790.0,140.0,300080.0,109390.0,324.42622950819674,430.2173913043478,0.7540983606557377,2.7432123594478472,0,64.1551724137931,1.9836065573770492,0.0,9.89298256789098,12.611807717194898,11.60268389867549,4.127134385045092,3.8501476017100584,5.785135798506858,6.06661235111993,19790.0,0,0.43429375248847935
PRV53884,1,1039970,124328.0,2291440,518860,269,226,2.7843866171003717,615,55,1039970.0,123459.19999999998,2291440.0,518860.0,3866.059479553903,4601.637168141593,0.8401486988847584,4.416297267085533,1,96.61014686248332,2.2862453531598512,0.20446096654275092,13.854703386113387,14.644691435272769,13.159391303541081,5.598421958998375,5.424950017481403,8.260249672806282,8.434384715627086,1039970.0,1,1.8060564349940293
PRV53885,0,49630,6408.0,109410,6840,12,12,2.8333333333333335,54,6,49630.0,6408.0,109410.0,6840.0,4135.833333333333,4135.833333333333,1.0,15.99561403508772,0,4.235294117647059,4.5,0.5,10.81237091748186,11.60286671236143,8.830689198760998,2.5649493574615367,2.5649493574615367,8.327685878807557,8.327685878807557,49630.0,0,1.3686633272194315
PRV53887,1,165500,980.0,2397730,1159160,598,213,1.2692307692307692,813,0,165500.0,980.0,2397730.0,1159160.0,276.75585284280936,776.9953051643192,0.35618729096989965,2.0685065047103075,0,471.1515151515152,1.359531772575251,0.0,12.016732516077072,14.690033431463295,13.963207025530302,6.395261598115449,5.365976015021851,5.626742500639068,6.656720489667021,165500.0,0,1.937900587823802
PRV53888,0,19410,150.0,170310,125420,70,56,1.7428571428571429,147,0,19410.0,150.0,170310.0,125420.0,277.2857142857143,346.60714285714283,0.8,1.3579173975442513,0,40.16393442622951,2.1,0.0,9.873595194671092,12.045381456461467,11.73943135727524,4.2626798770413155,4.04305126783455,5.628648335147167,5.85107294225129,19410.0,0,0.5731267637554006
PRV53889,0,98480,10152.0,1004240,414970,195,187,1.1948717948717948,380,6,98480.0,10152.0,1004240.0,414970.0,505.02564102564105,526.6310160427807,0.958974358974359,2.420030363640745,0,163.19742489270388,1.9487179487179487,0.03076923076923077,11.49761891515284,13.819742590269495,12.935963917253076,5.278114659230517,5.236441962829949,6.226587341967301,6.268397206156172,98480.0,0,1.4378150107650243
PRV53891,0,10530,100.0,39090,58940,22,22,1.7272727272727273,43,0,10530.0,100.0,39090.0,58940.0,478.6363636363636,478.6363636363636,1.0,0.6632168306752629,0,12.736842105263158,1.9545454545454546,0.0,9.262078567380597,10.573647540450066,10.984292222554274,3.1354942159291497,3.1354942159291497,6.173028241038835,6.173028241038835,10530.0,0,0.2566208386321512
PRV53892,0,150340,8814.0,855750,211750,119,115,1.2773109243697478,252,8,150340.0,8814.0,855750.0,211750.0,1263.361344537815,1307.304347826087,0.9663865546218487,4.041322314049586,0,93.16447368421053,2.1176470588235294,0.06722689075630252,11.920661326299069,13.659734724957335,12.263166335053327,4.787491742782046,4.7535901911063645,7.14232240769587,7.1764871867751525,150340.0,0,1.0879578736111544
PRV53894,1,268080,16860.0,903350,340290,217,97,1.7004608294930876,414,9,268080.0,16860.0,903350.0,340290.0,1235.3917050691243,2763.7113402061855,0.4470046082949309,2.6546475065385406,0,127.61246612466124,1.9078341013824884,0.041474654377880185,12.499044452634017,13.713866461192106,12.737556412886837,5.384495062789089,4.584967478670572,7.119952501297511,7.9246915107511615,268080.0,0,1.2678343487315182
PRV53895,1,401380,3270.0,5269140,3499260,1273,576,1.6087981146897097,1375,0,401380.0,3270.0,5269140.0,2901267.1999999937,315.30243519245874,696.8402777777778,0.45247446975648076,1.5057869378097084,0,791.2739257812499,1.08012568735271,0.0,12.902666379894224,15.477377909129444,15.068062361308709,7.149916836132109,6.3578422665081,5.756698829278042,6.547990248178561,401380.0,0,2.4381832737616014
PRV53896,0,10950,140.0,87580,83690,43,38,1.162790697674419,84,0,10950.0,140.0,87580.0,83690.0,254.65116279069767,288.1578947368421,0.8837209302325582,1.046481061058669,0,36.97999999999999,1.9534883720930232,0.0,9.301186055275759,11.380319358422197,11.334886723814417,3.784189633918261,3.6635616461296463,5.543813869885302,5.666972887488779,10950.0,0,0.6046061636648522
PRV53899,0,120,10.0,12000,1700,3,3,0.0,9,0,120.0,10.0,12000.0,1700.0,40.0,40.0,1.0,7.0588235294117645,0,0.0,3.0,0.0,4.795790545596741,9.392745258631441,7.438971592395862,1.3862943611198906,1.3862943611198906,3.713572066704308,3.713572066704308,120.0,0,2.1238379313378304
PRV53900,1,201850,2670.0,2961480,1734620,789,317,1.4955640050697083,985,0,201850.0,2670.0,2961480.0,1734620.0,255.83016476552598,636.7507886435332,0.4017743979721166,1.707278827639483,0,527.5601694915255,1.2484157160963245,0.0,12.215285080442706,14.90120003901084,14.36629950369674,6.672032945461067,5.762051382780177,5.548415028957656,6.457947593624109,201850.0,0,2.121380283008311
PRV53901,0,5400,0.0,18200,49440,14,14,3.0,38,0,5400.0,0.0,18200.0,49440.0,385.7142857142857,385.7142857142857,1.0,0.3681229773462783,0,4.666666666666667,2.7142857142857144,0.0,8.594339400592892,9.809231816610408,10.808535318464235,2.70805020110221,2.70805020110221,5.957686140558988,5.957686140558988,5400.0,0,0.506458012490488
PRV53905,0,21730,220.0,212410,198670,77,72,1.4415584415584417,143,0,21730.0,220.0,212410.0,198670.0,282.2077922077922,301.80555555555554,0.935064935064935,1.0691599134242713,0,53.41441441441441,1.8571428571428572,0.0,9.986495091519735,12.266278356086126,12.199405469222034,4.356708826689592,4.290459441148391,5.646180876299061,5.713090868672248,21729.999999999996,0,0.7523898840191486
PRV53906,0,480,0.0,0,4280,4,4,0.75,16,0,480.0,0.0,0.0,4280.0,120.0,120.0,1.0,0.0,0,5.333333333333333,4.0,0.0,6.175867270105761,0.0,8.361941906144946,1.6094379124341003,1.6094379124341003,4.795790545596741,4.795790545596741,480.0,0,3.1891258174789443
PRV53907,0,45960,200.0,693950,346840,126,120,0.8888888888888888,246,0,45960.0,200.0,693950.0,346840.0,364.76190476190476,383.0,0.9523809523809523,2.0007784569253833,0,141.75,1.9523809523809523,0.0,10.735548489776468,13.450156631808959,12.756621740660739,4.844187086458591,4.795790545596741,5.901982588275259,5.950642552587727,45960.0,0,1.1185347422766247
PRV53908,0,8510,60.0,37600,67430,15,15,4.2,38,1,8510.0,60.0,37600.0,67430.0,567.3333333333334,567.3333333333334,1.0,0.5576153047604924,0,3.571428571428571,2.533333333333333,0.06666666666666667,9.049114723476961,10.534785924769006,11.118860131812937,2.772588722239781,2.772588722239781,6.342708101049507,6.342708101049507,8510.0,0,0.46367356858201714
PRV53909,0,79990,200.0,1108210,770150,256,154,1.578125,402,0,79990.0,200.0,1108210.0,770150.0,312.4609375,519.4155844155844,0.6015625,1.4389534506265014,0,162.21782178217822,1.5703125,0.0,11.28966940732742,13.91825756137226,13.554341878500114,5.54907608489522,5.043425116919247,5.747674751033674,6.254627693183769,79990.0,0,1.3769398470383174
PRV53910,0,275480,27190.0,681880,208080,96,91,3.1666666666666665,248,18,275480.0,27190.0,681880.0,208080.0,2869.5833333333335,3027.252747252747,0.9479166666666666,3.2770088427527875,0,30.315789473684212,2.5833333333333335,0.1875,12.526273939679633,13.432610434797487,12.245682705954891,4.574710978503383,4.5217885770490405,7.962270540133291,8.01574108110454,275480.0,1,1.2297635078494051
PRV53911,1,374480,15992.0,3820710,1804390,536,201,2.074626865671642,783,13,374480.0,15992.0,3820710.0,1804390.0,698.6567164179105,1863.084577114428,0.375,2.117452435449099,0,258.35971223021585,1.460820895522388,0.024253731343283583,12.833296346339965,15.155947088917978,14.405733696696357,6.285998094508865,5.308267697401205,6.5505898096382165,7.530525368204596,374480.0,1,1.865466665278008
PRV53912,0,16820,210.0,181430,168060,66,61,2.0757575757575757,115,0,16820.0,210.0,181430.0,168060.0,254.84848484848484,275.73770491803276,0.9242424242424242,1.079554920861597,0,31.795620437956206,1.7424242424242424,0.0,9.730383384791782,12.108630695116643,12.032082287720367,4.204692619390966,4.127134385045092,5.54458541320302,5.623070143928078,16820.0,0,0.634795569587789
PRV53913,0,36180,260.0,589840,386770,131,129,1.549618320610687,279,1,36180.0,260.0,589840.0,386770.0,276.1832061068702,280.4651162790698,0.9847328244274809,1.5250407218760504,0,84.53694581280789,2.1297709923664123,0.007633587786259542,10.496289398147198,13.287608288037111,12.86558806560373,4.882801922586371,4.867534450455582,5.624678681450412,5.6400085190450415,36180.0,0,1.170517811682286
PRV53915,0,152600,1510.0,2490640,1096920,545,434,1.2256880733944957,753,0,152600.0,1510.0,2490640.0,1096920.0,280.0,351.61290322580646,0.7963302752293578,2.270575794041498,0,444.64820359281424,1.381651376146789,0.0,11.93558195089097,14.728050665030421,13.90801772207896,6.302618975744905,6.075346031088684,5.638354669333745,5.865370863808689,152600.0,0,2.04565491703703
PRV53916,0,43180,1120.0,558730,289630,192,109,0.9375,341,0,43180.0,1120.0,558730.0,289630.0,224.89583333333334,396.1467889908257,0.5677083333333334,1.9291164589303593,0,204.8,1.7760416666666667,0.0,10.673155862670484,13.233423419857477,12.576362977963772,5.262690188904886,4.700480365792417,5.420073978564291,5.984305957916973,43180.0,0,1.1870863907272051
PRV53917,0,122200,8046.0,1040360,579380,200,106,1.795,384,9,122200.0,8046.0,1040360.0,579380.0,611.0,1152.8301886792453,0.53,1.7956436190410439,0,111.42061281337048,1.92,0.045,11.713422508992204,13.855078326271563,13.26971557123569,5.303304908059076,4.672828834461906,6.416732282512326,7.0508422860490985,122200.0,0,1.2211016867175226
PRV53918,1,1014510,9100.0,13739860,8731850,3588,1709,1.3255295429208471,2600,4,1014510.0,9100.0,5880255.89999999,2901267.1999999937,282.75083612040135,593.6278525453481,0.4763099219620959,1.5735336727039517,1,2706.8427249789743,0.7246376811594203,0.0011148272017837235,13.82991728096892,16.43581172825898,15.982487932832543,8.185628891147607,7.444248649496705,5.648096515471099,6.387935751958258,1014510.0,0,3.124786616107809
PRV53919,1,54050,6598.0,95110,31240,24,22,4.875,74,7,54050.0,6598.0,95110.0,31240.0,2252.0833333333335,2456.818181818182,0.9166666666666666,3.04449423815621,0,4.923076923076923,3.0833333333333335,0.2916666666666667,10.89768332428381,11.462799909562678,10.349486613684583,3.2188758248682006,3.1354942159291497,7.720054927468293,7.807029317421875,54050.0,0,0.9546811030845392
PRV53920,0,95610,4004.0,1313810,390910,221,118,1.2217194570135748,388,1,95610.0,4004.0,1313810.0,390910.0,432.6244343891403,810.2542372881356,0.5339366515837104,3.3609014862756132,0,180.89259259259256,1.755656108597285,0.004524886877828055,11.468043155181787,14.08844263206492,12.876235191574425,5.402677381872279,4.77912349311153,6.072178800911179,6.698581491164148,95610.0,0,1.2798879315721052
PRV53921,0,322230,11152.0,2691620,2275500,768,498,1.4036458333333333,965,5,322230.0,11152.0,2691620.0,2275500.0,419.5703125,647.0481927710844,0.6484375,1.18286969896726,0,547.1465677179963,1.2565104166666667,0.006510416666666667,12.683023958628754,14.80565417231669,14.637710805902591,6.645090969505644,6.212606095751519,6.041611677087487,6.473965065147163,322230.0,0,2.1451086543549596
PRV53922,0,13530,200.0,192440,91940,55,51,1.7454545454545454,130,0,13530.0,200.0,192440.0,91940.0,246.0,265.29411764705884,0.9272727272727272,2.0931041983902543,0,31.510416666666668,2.3636363636363638,0.0,9.512738628263644,12.167544892224749,11.42890234595976,4.02535169073515,3.9512437185814275,5.5093883366279774,5.584601403379742,13530.0,0,0.6612483224129542
PRV53923,1,270400,32160.0,798030,275230,155,139,2.0451612903225804,330,14,270400.0,32160.0,798030.0,275230.0,1744.516129032258,1945.3237410071943,0.896774193548387,2.8995022344947863,0,75.78864353312304,2.129032258064516,0.09032258064516129,12.50766132136896,13.58990272279521,12.525366024046152,5.049856007249537,4.941642422609304,7.464805566853163,7.57369761119458,270400.0,1,1.224213799760429
PRV53924,0,0,0.0,0,2270,1,1,2.0,5,0,30.0,0.0,0.0,2270.0,0.0,0.0,1.0,0.0,0,0.5,5.0,0.0,0.0,0.0,7.7279755421055585,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0,4.501459320874318
PRV53925,0,160200,21460.0,355720,97940,61,58,2.540983606557377,205,12,160200.0,21460.0,355720.0,97940.0,2626.2295081967213,2762.0689655172414,0.9508196721311475,3.632019603839085,0,24.006451612903227,3.360655737704918,0.19672131147540983,11.984184555794167,12.781901994709445,11.49212053553704,4.127134385045092,4.07753744390572,7.87368515099951,7.924097284987315,160200.0,0,1.0593501978559863
PRV53926,0,8840,120.0,68400,62020,27,26,0.7407407407407407,75,0,8840.0,120.0,68400.0,62020.0,327.4074074074074,340.0,0.9629629629629629,1.1028700419219606,0,36.45,2.7777777777777777,0.0,9.087155271405804,11.133142723386813,11.035228316355475,3.332204510175204,3.295836866004329,5.794254933375678,5.831882477283517,8840.0,0,0.49120727003956216
PRV53927,0,3600,0.0,63610,39030,11,11,1.9090909090909092,22,0,3600.0,0.0,63610.0,39030.0,327.27272727272725,327.27272727272725,1.0,1.6297719702792723,0,5.761904761904762,2.0,0.0,8.188966863648876,11.060541690347897,10.572111481163375,2.4849066497880004,2.4849066497880004,5.793844748479087,5.793844748479087,3600.0,0,0.6543862975900047
PRV53928,0,23750,3294.0,185120,71790,41,41,1.146341463414634,93,0,23750.0,3294.0,185120.0,71790.0,579.2682926829268,579.2682926829268,1.0,2.578632121465385,0,35.765957446808514,2.268292682926829,0.0,10.075379913839543,12.128764944314383,11.18151439899016,3.7376696182833684,3.7376696182833684,6.363490570177536,6.363490570177536,23750.0,0,0.35185813452385073
PRV53931,0,40410,3394.0,165130,100950,55,48,1.1272727272727272,115,4,40410.0,3394.0,165130.0,100950.0,734.7272727272727,841.875,0.8727272727272727,1.6357602773650322,0,48.79032258064517,2.090909090909091,0.07272727272727272,10.606857304116247,12.014494377273495,11.522390529585927,4.02535169073515,3.8918202981106265,6.600859496697331,6.736818667054746,40410.0,0,0.46355020793631135
PRV53932,0,920140,86080.0,2187710,583000,304,283,2.335526315789474,606,37,920140.0,86080.0,2187710.0,583000.0,3026.7763157894738,3251.3780918727916,0.930921052631579,3.7525042881646655,1,130.16338028169014,1.993421052631579,0.12171052631578948,13.732282198151541,14.598366349705072,13.275944180597024,5.720311776607412,5.648974238161206,8.015583739896531,8.087141728323045,920140.0,1,1.7529482590615766
PRV53933,0,81990,500.0,1569310,724440,265,136,1.532075471698113,453,0,81990.0,500.0,1569310.0,724440.0,309.39622641509436,602.8676470588235,0.5132075471698113,2.166238749930981,0,172.96798029556652,1.709433962264151,0.0,11.314364764125187,14.266147227496925,13.493155601954086,5.583496308781699,4.919980925828125,5.737849631067299,6.403355046536848,81990.0,0,1.3997580045081632
PRV53934,0,33500,530.0,444150,320550,122,97,1.6721311475409837,227,0,33500.0,530.0,444150.0,320550.0,274.59016393442624,345.36082474226805,0.7950819672131147,1.3855872718764624,0,72.96078431372548,1.860655737704918,0.0,10.419330568113901,13.003919873686925,12.677796669048659,4.812184355372417,4.584967478670572,5.618914848859747,5.84748107774742,33500.0,0,0.9657798825864504
PRV53935,0,5410,0.0,20200,30230,12,12,0.0833333333333333,30,0,5410.0,0.0,20200.0,30230.0,450.8333333333333,450.8333333333333,1.0,0.6682103870327489,0,144.00000000000006,2.5,0.0,8.596189197642735,9.913487387114461,10.316623166948512,2.5649493574615367,2.5649493574615367,6.11331338027061,6.11331338027061,5410.0,0,0.6013236820175055
PRV53937,1,217970,18196.0,456170,105790,38,38,4.131578947368421,132,15,217970.0,18196.0,456170.0,105790.0,5736.0526315789475,5736.0526315789475,1.0,4.312033273466301,0,9.197452229299362,3.473684210526316,0.39473684210526316,12.292117305399344,13.030623018201597,11.569220728625433,3.6635616461296463,3.6635616461296463,8.65470087861922,8.65470087861922,217970.0,1,1.591460399437559
PRV53938,1,653670,86508.0,1268290,268690,111,89,3.954954954954955,368,54,653670.0,86508.0,1268290.0,268690.0,5888.918918918919,7344.606741573034,0.8018018018018018,4.720272432915255,1,28.06605922551253,3.315315315315315,0.4864864864864865,13.39035944575918,14.053180882917436,12.501317299438979,4.718498871295094,4.499809670330265,8.680997510662753,8.901857691264771,653670.0,1,1.6198391109250307
PRV53939,0,193440,7638.0,1632850,657300,304,178,1.2598684210526316,515,5,193440.0,7638.0,1632850.0,657300.0,636.3157894736842,1086.741573033708,0.5855263157894737,2.4841776966377607,0,241.29503916449084,1.694078947368421,0.01644736842105263,12.172727835396879,14.305838124678857,13.395897335625834,5.720311776607412,5.187385805840755,6.457265277587926,6.991858874417214,193440.0,0,1.4904569174337146
PRV53940,0,21890,330.0,496180,224030,97,93,1.6288659793814433,203,0,21890.0,330.0,496180.0,224030.0,225.6701030927835,235.3763440860215,0.9587628865979382,2.214792661697094,0,59.550632911392405,2.0927835051546393,0.0,9.99383087243373,13.11469605849503,12.319539714118912,4.584967478670572,4.543294782270004,5.423495670090577,5.465425213206861,21890.0,0,0.9355853361148855
PRV53941,0,82160,6478.0,503290,207150,77,72,2.363636363636364,182,4,82160.0,6478.0,503290.0,207150.0,1067.012987012987,1141.111111111111,0.935064935064935,2.4295920830316198,0,32.576923076923066,2.3636363636363638,0.05194805194805195,11.3164360159013,13.128923810625627,12.24120327491364,4.356708826689592,4.290459441148391,6.9735551795707265,7.040633680676702,82160.0,0,0.7523898840191486
PRV53942,0,77620,8684.0,140750,64360,25,24,3.48,92,7,77620.0,8684.0,140750.0,64360.0,3104.8,3234.1666666666665,0.96,2.1869173399627098,0,7.183908045977011,3.68,0.28,11.259593288117415,11.854747650772435,11.072263138586607,3.258096538021482,3.2188758248682006,8.04102661013509,8.081835725443037,77620.0,0,1.1733608309388386
PRV53943,0,91800,8784.0,526720,205690,109,103,1.3394495412844036,240,6,91800.0,8784.0,526720.0,205690.0,842.2018348623853,891.2621359223301,0.944954128440367,2.5607467548252223,0,81.37671232876713,2.2018348623853212,0.05504587155963303,11.427378469795439,13.174426275570905,12.23413032164545,4.700480365792417,4.6443908991413725,6.737206353854922,6.793759963759788,91800.0,0,1.0088359693262672
PRV53944,0,21740,430.0,355240,200890,104,55,0.7884615384615384,205,0,21740.0,430.0,355240.0,200890.0,209.03846153846155,395.27272727272725,0.5288461538461539,1.7683309273731893,0,131.90243902439025,1.9711538461538463,0.0,9.986955157777391,12.780551711366789,12.210517751392379,4.653960350157523,4.02535169073515,5.3472906641306714,5.982102679440022,21740.0,0,0.7835418535695751
PRV53945,0,15300,160.0,272130,145120,49,47,1.6938775510204085,116,0,15300.0,160.0,272130.0,145120.0,312.2448979591837,325.531914893617,0.9591836734693877,1.8752067254685778,0,28.92771084337349,2.36734693877551,0.0,9.635673464721814,12.514038846984638,11.885323156174174,3.912023005428146,3.871201010907891,5.746985306202782,5.788527692465037,15300.0,0,0.5210198760735568
PRV53946,0,10070,100.0,63120,35330,21,21,0.1428571428571428,47,0,10070.0,100.0,63120.0,35330.0,479.5238095238095,479.5238095238095,1.0,1.7865836399660346,0,147.00000000000006,2.238095238095238,0.0,9.217415285648144,11.052808798233297,10.472516044509659,3.091042453358316,3.091042453358316,6.174876778741106,6.174876778741106,10070.0,0,0.25534970497325915
PRV53947,0,430,0.0,76000,5850,8,8,2.0,13,0,430.0,0.0,76000.0,5850.0,53.75,53.75,1.0,12.991452991452991,0,4.0,1.625,0.0,6.066108090103747,11.23850177707664,8.674367865788236,2.1972245773362196,2.1972245773362196,4.00277736869661,4.00277736869661,430.0,0,1.7489782456165057
PRV53949,0,710,30.0,15030,10380,5,5,1.8,12,0,710.0,30.0,15030.0,10380.0,142.0,142.0,1.0,1.4479768786127167,0,2.7777777777777777,2.4,0.0,6.566672429803241,9.617870014133226,9.247732491193245,1.791759469228055,1.791759469228055,4.962844630259907,4.962844630259907,710.0,0,1.3556023977033809
PRV53950,0,82130,790.0,1183940,878500,298,235,2.0671140939597317,491,0,82130.0,790.0,1183940.0,878500.0,275.6040268456376,349.48936170212767,0.7885906040268457,1.3476835515082528,0,144.16233766233765,1.6476510067114094,0.0,11.316070812478937,13.984359262103398,13.685972324912568,5.700443573390687,5.4638318050256105,5.622586977496478,5.859330354236924,82130.0,0,1.6025735637355745
PRV53951,1,223620,23556.0,499860,98700,54,49,2.0555555555555554,183,11,223620.0,23556.0,499860.0,98700.0,4141.111111111111,4563.673469387755,0.9074074074074074,5.064437689969605,0,26.270270270270274,3.388888888888889,0.2037037037037037,12.317707933563286,13.122085338755166,11.499850357082506,4.007333185232471,3.912023005428146,8.328960867069203,8.426102261311428,223620.0,0,1.369531983556207
PRV53952,0,4580,0.0,60000,37660,15,13,1.0,29,0,4580.0,0.0,60000.0,37660.0,305.3333333333333,352.3076923076923,0.8666666666666667,1.5932023366967605,0,15.0,1.9333333333333333,0.0,8.429672593886743,11.002116507732017,10.536380355230888,2.772588722239781,2.6390573296152584,5.724673833687577,5.867339326864257,4580.0,0,0.5474045512066559
PRV53956,0,157610,1690.0,2535520,1308930,526,454,1.7395437262357414,708,0,157610.0,1690.0,2535520.0,1308930.0,299.638783269962,347.15859030837004,0.8631178707224335,1.9370936566508523,0,302.37814207650274,1.3460076045627376,0.0,11.967885250924537,14.745909696572973,14.084721331508822,6.267200548541362,6.12029741895095,5.705909488524056,5.852658095242907,157610.0,0,2.078225086164603
PRV53957,0,6640,0.0,22440,35700,15,14,1.6,41,0,6640.0,0.0,22440.0,35700.0,442.6666666666667,474.2857142857143,0.9333333333333333,0.6285714285714286,0,9.375,2.7333333333333334,0.0,8.801017833540714,10.018644921923576,10.482933978579906,2.772588722239781,2.70805020110221,6.095073529727002,6.163916126963163,6640.0,0,0.46367356858201714
PRV53958,0,475260,25106.0,2966080,2011420,713,340,1.7994389901823282,939,14,475260.0,25106.0,2966080.0,2011420.0,666.5638148667601,1397.8235294117646,0.47685834502103785,1.474619920255342,1,396.23460639127046,1.3169705469845723,0.019635343618513323,13.0716194057956,14.902752110814872,14.514351995427226,6.570882962339584,5.831882477283517,6.503634988501393,7.243386826188557,475260.0,1,2.0543250468032697
PRV53959,1,896830,79152.0,1922320,332860,214,202,3.2009345794392523,495,42,896830.0,79152.0,1922320.0,332860.0,4190.794392523365,4439.752475247525,0.9439252336448598,5.775160728234092,1,66.85547445255474,2.3130841121495327,0.19626168224299065,13.70662271749323,14.469043868094744,12.715480264402263,5.3706380281276624,5.313205979041787,8.340884177212931,8.398579117473867,896830.0000000001,1,1.7418167855329776
PRV53960,0,127360,1030.0,1962920,1377270,420,115,1.7976190476190477,622,0,127360.0,1030.0,1962920.0,1377270.0,303.23809523809524,1107.4782608695652,0.27380952380952384,1.425225264472471,0,233.64238410596025,1.480952380952381,0.0,11.75478085280618,14.489944227925077,14.135614562995082,6.042632833682381,4.7535901911063645,5.71781060287892,7.010743417560106,127360.0,0,1.7041328267026523
